MUNICIPIO,CVE_MUN,cve_mun_sesnsp,anio,mes,n_desapariciones,n_hombres,n_mujeres,n_desaparecidos,n_no_localizados,n_delitos_libertad,n_extorsion,n_feminicidios,n_homicidios,n_robos,n_violencia_familiar,fecha,periodo_gobierno,post_2018,post_2024,pct_seguros_cdmx,pct_seguros_nacional,nom_alcaldia,pob_total,pob_femenina,pob_masculina,pob_18ymas,pob_15_64,tasa_desap_100k,tasa_desap_hombres,tasa_desap_mujeres,tasa_desap_anualizada,ratio_mujer_hombre
IZTAPALAPA,7,9007,2022,9,6,2,4,6,0,26,10,1,32,899,535,2022-09-01,Morena_Sheinbaum,1,0,39.2108175437884,34.50781480296609,Iztapalapa,1835486,947835,887651,1383459,1293944,0.32688890026946543,0.22531377759952956,0.4220143801400033,3.922666803233585,2.0
IZTAPALAPA,7,9007,2022,10,5,3,2,3,2,18,4,2,23,935,555,2022-10-01,Morena_Sheinbaum,1,0,39.46672398609382,34.485192845175824,Iztapalapa,1835486,947835,887651,1383459,1293944,0.27240741689122117,0.3379706663992943,0.21100719007000165,3.268889002694654,0.6666666666666666
IZTAPALAPA,7,9007,2022,11,5,1,4,5,0,17,7,1,25,864,554,2022-11-01,Morena_Sheinbaum,1,0,39.722630428399235,34.46257088738556,Iztapalapa,1835486,947835,887651,1383459,1293944,0.27240741689122117,0.11265688879976478,0.4220143801400033,3.268889002694654,4.0
IZTAPALAPA,7,9007,2022,12,3,0,3,3,0,18,1,0,21,772,472,2022-12-01,Morena_Sheinbaum,1,0,39.97853687070465,34.439948929595296,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.0,0.31651078510500247,1.9613334016167925,
IZTAPALAPA,7,9007,2023,1,5,3,2,4,1,22,5,2,20,820,499,2023-01-01,Morena_Sheinbaum,1,0,40.851962901325045,35.19156407855193,Iztapalapa,1835486,947835,887651,1383459,1293944,0.27240741689122117,0.3379706663992943,0.21100719007000165,3.268889002694654,0.6666666666666666
IZTAPALAPA,7,9007,2023,2,3,1,2,3,0,16,10,3,19,797,569,2023-02-01,Morena_Sheinbaum,1,0,41.72538893194544,35.94317922750856,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.11265688879976478,0.21100719007000165,1.9613334016167925,2.0
IZTAPALAPA,7,9007,2023,3,7,4,3,7,0,29,13,1,31,830,642,2023-03-01,Morena_Sheinbaum,1,0,42.59881496256583,36.69479437646519,Iztapalapa,1835486,947835,887651,1383459,1293944,0.38137038364770964,0.4506275551990591,0.31651078510500247,4.576444603772516,0.75
IZTAPALAPA,7,9007,2023,4,4,3,1,4,0,21,12,0,25,823,596,2023-04-01,Morena_Sheinbaum,1,0,41.79937611656514,36.76446183102344,Iztapalapa,1835486,947835,887651,1383459,1293944,0.21792593351297693,0.3379706663992943,0.10550359503500083,2.615111202155723,0.3333333333333333
IZTAPALAPA,7,9007,2023,5,2,1,1,2,0,31,9,0,25,797,595,2023-05-01,Morena_Sheinbaum,1,0,40.99993727056445,36.834129285581696,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.11265688879976478,0.10550359503500083,1.3075556010778615,1.0
IZTAPALAPA,7,9007,2023,6,11,6,5,11,0,24,5,1,28,772,678,2023-06-01,Morena_Sheinbaum,1,0,40.20049842456376,36.903796740139946,Iztapalapa,1835486,947835,887651,1383459,1293944,0.5992963171606865,0.6759413327985886,0.5275179751750041,7.191555805928239,0.8333333333333334
IZTAPALAPA,7,9007,2023,7,2,2,0,2,0,24,3,0,30,803,596,2023-07-01,Morena_Sheinbaum,1,0,40.902979436373776,37.13627274984007,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.22531377759952956,0.0,1.3075556010778615,0.0
IZTAPALAPA,7,9007,2023,8,1,1,0,1,0,32,9,0,15,813,569,2023-08-01,Morena_Sheinbaum,1,0,41.60546044818379,37.36874875954019,Iztapalapa,1835486,947835,887651,1383459,1293944,0.05448148337824423,0.11265688879976478,0.0,0.6537778005389308,0.0
IZTAPALAPA,7,9007,2023,10,3,3,0,3,0,35,12,1,22,736,497,2023-10-01,Morena_Sheinbaum,1,0,42.882215870860115,38.33603199828827,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.3379706663992943,0.0,1.9613334016167925,0.0
IZTAPALAPA,7,9007,2023,11,2,1,1,2,0,24,3,2,27,706,458,2023-11-01,Morena_Sheinbaum,1,0,43.45649028172642,39.07083922733623,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.11265688879976478,0.10550359503500083,1.3075556010778615,1.0
IZTAPALAPA,7,9007,2023,12,1,1,0,1,0,27,2,2,34,654,387,2023-12-01,Morena_Sheinbaum,1,0,44.030764692592726,39.80564645638419,Iztapalapa,1835486,947835,887651,1383459,1293944,0.05448148337824423,0.11265688879976478,0.0,0.6537778005389308,0.0
IZTAPALAPA,7,9007,2024,2,2,2,0,2,0,18,10,2,31,642,457,2024-02-01,Morena_Sheinbaum,1,0,42.11332070534235,38.513465269920864,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.22531377759952956,0.0,1.3075556010778615,0.0
IZTAPALAPA,7,9007,2024,3,4,2,2,4,0,24,5,1,41,649,570,2024-03-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.21792593351297693,0.22531377759952956,0.21100719007000165,2.615111202155723,1.0
IZTAPALAPA,7,9007,2024,4,3,3,0,3,0,25,7,1,26,660,561,2024-04-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.3379706663992943,0.0,1.9613334016167925,0.0
IZTAPALAPA,7,9007,2024,5,3,2,1,3,0,18,14,2,32,635,603,2024-05-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.22531377759952956,0.10550359503500083,1.9613334016167925,0.5
IZTAPALAPA,7,9007,2024,6,1,0,1,1,0,22,5,4,25,647,528,2024-06-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.05448148337824423,0.0,0.10550359503500083,0.6537778005389308,
IZTAPALAPA,7,9007,2024,7,1,0,1,1,0,20,9,1,23,633,507,2024-07-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.05448148337824423,0.0,0.10550359503500083,0.6537778005389308,
IZTAPALAPA,7,9007,2024,8,2,1,1,2,0,23,6,3,24,694,506,2024-08-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.11265688879976478,0.10550359503500083,1.3075556010778615,1.0
IZTAPALAPA,7,9007,2024,9,4,1,3,4,0,15,10,0,25,660,514,2024-09-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.21792593351297693,0.11265688879976478,0.31651078510500247,2.615111202155723,3.0
IZTAPALAPA,7,9007,2024,10,11,5,6,11,0,16,9,0,34,678,444,2024-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.5992963171606865,0.5632844439988239,0.6330215702100049,7.191555805928239,1.2
IZTAPALAPA,7,9007,2024,11,12,9,3,12,0,20,7,1,29,637,469,2024-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.6537778005389309,1.0139119991978829,0.31651078510500247,7.84533360646717,0.3333333333333333
IZTAPALAPA,7,9007,2024,12,7,4,3,7,0,15,6,0,37,618,409,2024-12-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.38137038364770964,0.4506275551990591,0.31651078510500247,4.576444603772516,0.75
IZTAPALAPA,7,9007,2025,1,12,12,0,12,0,15,19,0,21,663,452,2025-01-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.6537778005389309,1.3518826655971772,0.0,7.84533360646717,0.0
IZTAPALAPA,7,9007,2025,2,3,0,3,3,0,22,26,0,25,599,422,2025-02-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.16344445013473272,0.0,0.31651078510500247,1.9613334016167925,
IZTAPALAPA,7,9007,2025,3,10,7,3,10,0,20,28,0,33,619,524,2025-03-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.5448148337824423,0.7885982215983535,0.31651078510500247,6.537778005389308,0.42857142857142855
IZTAPALAPA,7,9007,2025,4,2,0,2,2,0,13,25,1,21,603,479,2025-04-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.0,0.21100719007000165,1.3075556010778615,
IZTAPALAPA,7,9007,2025,5,11,10,1,11,0,19,25,0,20,587,508,2025-05-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.5992963171606865,1.1265688879976479,0.10550359503500083,7.191555805928239,0.1
IZTAPALAPA,7,9007,2025,6,2,0,2,2,0,14,39,0,28,558,401,2025-06-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.10896296675648846,0.0,0.21100719007000165,1.3075556010778615,
IZTAPALAPA,7,9007,2025,7,4,1,3,4,0,10,37,1,29,643,436,2025-07-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.21792593351297693,0.11265688879976478,0.31651078510500247,2.615111202155723,3.0
IZTAPALAPA,7,9007,2025,8,8,3,5,8,0,16,28,0,31,688,470,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.43585186702595385,0.3379706663992943,0.5275179751750041,5.230222404311446,1.6666666666666667
IZTAPALAPA,7,9007,2025,9,5,4,1,5,0,15,29,1,23,669,452,2025-09-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.27240741689122117,0.4506275551990591,0.10550359503500083,3.268889002694654,0.25
IZTAPALAPA,7,9007,2025,10,4,3,1,4,0,21,30,2,26,645,482,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.21792593351297693,0.3379706663992943,0.10550359503500083,2.615111202155723,0.3333333333333333
IZTAPALAPA,7,9007,2025,11,13,11,2,13,0,20,31,1,31,681,404,2025-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Iztapalapa,1835486,947835,887651,1383459,1293944,0.7082592839171751,1.2392257767974124,0.21100719007000165,8.499111407006101,0.18181818181818182
MAGDALENA CONTRERAS,8,9008,2016,12,1,1,0,1,0,3,1,0,4,68,53,2016-12-01,PRD_Mancera,0,0,11.055219990792866,29.448565144266407,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2018,6,1,1,0,1,0,2,3,0,5,99,70,2018-06-01,PRD_Mancera,0,0,8.277568814769328,27.552436595407425,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2019,3,1,0,1,1,0,7,2,0,0,95,82,2019-03-01,Morena_Sheinbaum,1,0,16.195554897435834,27.26033366620193,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.7731859125526733,4.846096065777678,
MAGDALENA CONTRERAS,8,9008,2019,9,1,1,0,1,0,2,1,0,0,109,71,2019-09-01,Morena_Sheinbaum,1,0,23.13966249082099,29.62975062736134,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2019,11,1,1,0,1,0,10,0,0,3,94,75,2019-11-01,Morena_Sheinbaum,1,0,21.798504229293645,28.515360112106332,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2020,2,1,1,0,1,0,4,2,0,1,114,88,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2020,9,1,1,0,0,1,6,0,0,2,90,112,2020-09-01,Morena_Sheinbaum,1,0,25.63778903861972,33.03241268099997,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2022,6,1,0,1,1,0,7,0,1,2,74,108,2022-06-01,Morena_Sheinbaum,1,0,36.12120545867263,31.68375290628425,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.7731859125526733,4.846096065777678,
MAGDALENA CONTRERAS,8,9008,2023,9,1,1,0,1,0,5,3,0,0,89,119,2023-09-01,Morena_Sheinbaum,1,0,42.307941459993806,37.60122476924031,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2023,10,2,2,0,1,1,5,0,0,1,114,127,2023-10-01,Morena_Sheinbaum,1,0,42.882215870860115,38.33603199828827,La Magdalena Contreras,247622,129335,118287,189047,174135,0.807682677629613,1.690802877746498,0.0,9.692192131555355,0.0
MAGDALENA CONTRERAS,8,9008,2024,4,1,1,0,1,0,7,0,0,2,73,111,2024-04-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2024,5,1,0,0,1,0,2,0,0,3,82,116,2024-05-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.0,4.846096065777678,
MAGDALENA CONTRERAS,8,9008,2024,8,1,0,1,1,0,2,0,0,2,115,104,2024-08-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.7731859125526733,4.846096065777678,
MAGDALENA CONTRERAS,8,9008,2024,10,1,1,0,1,0,4,0,0,6,86,67,2024-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2024,11,1,1,0,1,0,4,0,0,1,94,97,2024-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2024,12,4,4,0,4,0,2,1,0,1,89,81,2024-12-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,1.615365355259226,3.381605755492996,0.0,19.38438426311071,0.0
MAGDALENA CONTRERAS,8,9008,2025,1,1,1,0,1,0,5,4,0,3,74,76,2025-01-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2025,2,1,1,0,1,0,5,2,0,0,74,66,2025-02-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2025,5,1,0,1,1,0,1,2,0,4,65,92,2025-05-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.7731859125526733,4.846096065777678,
MAGDALENA CONTRERAS,8,9008,2025,8,1,1,0,1,0,3,2,0,0,80,101,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.845401438873249,0.0,4.846096065777678,0.0
MAGDALENA CONTRERAS,8,9008,2025,11,1,0,1,1,0,4,1,0,2,68,66,2025-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,La Magdalena Contreras,247622,129335,118287,189047,174135,0.4038413388148065,0.0,0.7731859125526733,4.846096065777678,
MILPA ALTA,9,9009,2019,2,2,2,0,2,0,2,1,0,4,35,26,2019-02-01,Morena_Sheinbaum,1,0,16.47500110458631,27.50887439971201,Milpa Alta,152685,78314,74371,108278,105619,1.3098863673576318,2.689220260585443,0.0,15.71863640829158,0.0
MILPA ALTA,9,9009,2019,4,4,2,2,4,0,2,0,1,5,30,44,2019-04-01,Morena_Sheinbaum,1,0,15.826798045118116,27.600165713891162,Milpa Alta,152685,78314,74371,108278,105619,2.6197727347152635,2.689220260585443,2.553821794315193,31.43727281658316,1.0
MILPA ALTA,9,9009,2019,8,1,0,1,1,0,0,1,0,1,38,42,2019-08-01,Morena_Sheinbaum,1,0,20.456203107374886,29.179777021330768,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2020,1,2,0,2,2,0,3,0,0,4,30,18,2020-01-01,Morena_Sheinbaum,1,0,21.523655281982414,27.639550720708556,Milpa Alta,152685,78314,74371,108278,105619,1.3098863673576318,0.0,2.553821794315193,15.71863640829158,
MILPA ALTA,9,9009,2020,2,1,1,0,1,0,0,1,0,0,28,33,2020-02-01,Morena_Sheinbaum,1,0,21.91938546543486,27.32093658693828,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2020,3,1,1,0,1,0,0,0,0,2,31,48,2020-03-01,Morena_Sheinbaum,1,0,22.315115648887303,27.00232245316801,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2020,10,1,0,1,0,1,0,0,0,5,39,54,2020-10-01,Morena_Sheinbaum,1,0,26.475360823779226,32.785159549479886,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2021,8,1,0,1,1,0,3,1,0,1,33,58,2021-08-01,Morena_Sheinbaum,1,0,32.27276738542447,35.04402127848771,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2022,7,2,2,0,2,0,3,0,0,6,26,76,2022-07-01,Morena_Sheinbaum,1,0,37.151076153711216,32.625106871844864,Milpa Alta,152685,78314,74371,108278,105619,1.3098863673576318,2.689220260585443,0.0,15.71863640829158,0.0
MILPA ALTA,9,9009,2022,8,1,0,1,1,0,3,1,0,3,29,63,2022-08-01,Morena_Sheinbaum,1,0,38.18094684874981,33.56646083740547,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2022,11,1,1,0,1,0,4,0,1,2,27,75,2022-11-01,Morena_Sheinbaum,1,0,39.722630428399235,34.46257088738556,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2023,5,1,1,0,1,0,3,0,0,1,25,66,2023-05-01,Morena_Sheinbaum,1,0,40.99993727056445,36.834129285581696,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2024,6,1,1,0,1,0,2,0,0,0,30,55,2024-06-01,Morena_Sheinbaum,1,0,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2024,11,2,1,1,2,0,4,0,1,3,24,61,2024-11-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,1.3098863673576318,1.3446101302927216,1.2769108971575964,15.71863640829158,1.0
MILPA ALTA,9,9009,2025,1,1,1,0,1,0,0,0,0,2,20,31,2025-01-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
MILPA ALTA,9,9009,2025,3,3,2,1,3,0,6,0,1,2,36,63,2025-03-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,1.9648295510364475,2.689220260585443,1.2769108971575964,23.57795461243737,0.5
MILPA ALTA,9,9009,2025,4,2,1,1,2,0,3,2,0,5,29,54,2025-04-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,1.3098863673576318,1.3446101302927216,1.2769108971575964,15.71863640829158,1.0
MILPA ALTA,9,9009,2025,8,1,0,1,1,0,2,0,0,0,27,70,2025-08-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2025,9,1,0,1,1,0,1,2,0,1,33,53,2025-09-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,0.0,1.2769108971575964,7.85931820414579,
MILPA ALTA,9,9009,2025,10,1,1,0,1,0,0,1,1,2,27,60,2025-10-01,Morena_Brugada,1,1,41.15459871171716,37.8673746766892,Milpa Alta,152685,78314,74371,108278,105619,0.6549431836788159,1.3446101302927216,0.0,7.85931820414579,0.0
ÁLVARO OBREGÓN,10,9010,2015,2,2,1,1,2,0,2,3,0,9,386,89,2015-02-01,PRD_Mancera,0,0,,,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.26345705715832585,0.27700293900118284,0.2511742395699897,3.16148468589991,1.0
ÁLVARO OBREGÓN,10,9010,2015,3,1,0,1,1,0,5,5,0,6,447,116,2015-03-01,PRD_Mancera,0,0,32.48086274648866,31.916246154614303,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.0,0.2511742395699897,1.580742342949955,
ÁLVARO OBREGÓN,10,9010,2015,7,1,0,1,1,0,4,5,0,9,413,110,2015-07-01,PRD_Mancera,0,0,31.30888068824156,31.2684979094013,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.0,0.2511742395699897,1.580742342949955,
ÁLVARO OBREGÓN,10,9010,2015,9,1,0,1,1,0,3,2,0,7,383,120,2015-09-01,PRD_Mancera,0,0,36.057851295282994,31.37185842228029,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.0,0.2511742395699897,1.580742342949955,
ÁLVARO OBREGÓN,10,9010,2016,9,1,1,0,1,0,4,1,1,2,451,121,2016-09-01,PRD_Mancera,0,0,13.584906919291374,31.30055960905733,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.27700293900118284,0.0,1.580742342949955,0.0
ÁLVARO OBREGÓN,10,9010,2017,1,1,0,1,1,0,6,2,0,12,545,99,2017-01-01,PRD_Mancera,0,0,11.120161629578885,29.8300411486017,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.0,0.2511742395699897,1.580742342949955,
ÁLVARO OBREGÓN,10,9010,2018,2,1,1,0,1,0,13,2,0,11,484,120,2018-02-01,PRD_Mancera,0,0,7.904438493726981,26.862660360571816,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.27700293900118284,0.0,1.580742342949955,0.0
ÁLVARO OBREGÓN,10,9010,2018,4,3,1,0,3,0,14,4,0,10,574,133,2018-04-01,PRD_Mancera,0,0,7.669991064896146,26.91993390258854,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.3951855857374887,0.27700293900118284,0.0,4.7422270288498645,0.0
ÁLVARO OBREGÓN,10,9010,2018,10,1,1,0,1,0,11,0,0,11,769,123,2018-10-01,PRD_Mancera,0,0,17.307157701440346,26.9953263616705,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.13172852857916292,0.27700293900118284,0.0,1.580742342949955,0.0
ÁLVARO OBREGÓN,10,9010,2018,12,2,2,0,2,0,13,4,0,12,696,123,2018-12-01,Morena_Sheinbaum,1,0,17.033893518887254,28.00595586673217,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.26345705715832585,0.5540058780023657,0.0,3.16148468589991,0.0
ÁLVARO OBREGÓN,10,9010,2019,1,7,4,3,7,0,12,8,0,20,759,143,2019-01-01,Morena_Sheinbaum,1,0,16.75444731173678,27.75741513322209,Ãlvaro ObregÃ³n,759137,398130,361007,590251,538449,0.9220997000541403,1.1080117560047313,0.7535227187099691,11.065196400649684,0.75
